message_type,source_ip_encoded,dest_ip_encoded,packet_size,timestamp_delta,sequence_number,flow_label,teid,qfi,priority
50.980000000000004,223.07999999999993,963.98,1099.9865145278468,0.03,27361.0,1041963.0,88942.0,52.019999999999996,13.02
52.03999999999999,69.0,253.01999999999998,653.7178077163003,0.028576474889129386,51445.06000000001,587760.02,3260.9799999999996,41.0,13.02
2.9800000000000004,637.04,11.0,283.6272524130827,0.20992402855194062,21828.0,272126.02,48567.06000000001,38.94000000000001,1.9999999999999998
1.98,663.0,31.999999999999996,851.0606148480095,0.21180060076229354,25652.0,519382.02,7705.02,17.020000000000003,9.0
49.980000000000004,107.04000000000002,110.02000000000001,1696.337479734197,0.0,63203.93999999999,96707.01999999999,74474.94000000003,40.0,5.0
1.0,115.95999999999998,534.0799999999999,550.5787678143067,0.2134607331993112,47146.0,392544.04000000004,31515.0,16.959999999999994,0.019999999999999997
52.03999999999999,913.0,348.98,144.37094579952827,0.16283622513549934,36659.979999999996,1039670.04,43833.020000000004,22.979999999999997,14.0
3.0199999999999996,568.98,597.02,234.26992437372732,0.10575324885939438,23202.980000000003,725222.98,18241.039999999994,17.979999999999997,13.98
51.019999999999996,234.03999999999996,958.02,448.01913319882095,0.02,26755.039999999994,545580.0,83985.0,52.0,5.039999999999999
51.0,142.0,286.03999999999996,1654.6462218127951,0.11864078044329919,60420.06000000001,305415.04000000004,82517.0,50.0,0.03
49.980000000000004,454.0,321.98,979.601704797942,0.0,14126.96,46105.04000000001,68835.98000000001,53.0,13.98
49.980000000000004,498.98,658.02,1258.8312583460656,0.18512535914335795,45517.0,117363.0,94410.96000000002,44.980000000000004,1.0
3.039999999999999,972.02,619.0,1013.7885451539288,0.0,45278.979999999996,824742.94,13516.060000000001,42.05999999999999,0.96
1.0,686.02,849.06,884.9438553522455,0.09841324690863959,4542.0,205229.02000000002,91786.98000000001,61.980000000000004,7.98
50.05999999999999,521.96,293.0,63.980000000000004,0.21035480315197644,28393.960000000006,559865.02,24277.019999999997,1.9799999999999998,2.9800000000000004
0.96,301.0,834.96,569.7665059697694,0.23200183872036884,62171.0,644741.96,35951.020000000004,57.05999999999999,0.04
4.039999999999999,524.98,691.96,1210.943302789923,0.09296684327353832,62529.0,661974.9199999999,88132.0,24.0,8.02
52.0,920.02,602.04,1379.6978492348655,0.08753741554317389,34034.04000000001,468942.06000000006,79742.03999999998,30.0,7.059999999999999
3.0,982.0,506.0,544.3195106035249,0.1759824586541489,26719.079999999987,740598.98,65181.04000000001,30.0,4.98
2.9800000000000004,520.02,245.92000000000007,593.3647000731255,0.098551581391542,44385.04000000001,818706.06,7254.040000000001,23.020000000000003,12.0
2.039999999999999,600.04,442.0,785.9726616006302,0.13332306533752658,62792.020000000004,423380.0,70385.96000000002,36.0,4.98
4.02,820.96,823.98,731.4784994101674,0.42100845459113456,14901.98,387476.02,42213.95999999999,54.980000000000004,13.98
1.0,651.94,204.01999999999998,642.4033391089163,0.20409402671177365,6302.939999999999,404493.95999999996,68774.96000000002,43.079999999999984,1.9999999999999998
51.96000000000001,987.02,785.04,1072.3818878448312,0.0038176600438664977,60885.0,169318.91999999993,1618.0,60.980000000000004,5.059999999999999
50.980000000000004,560.02,857.02,1648.4160852534612,0.0306043465008035,64487.04000000001,712261.0,55686.04000000001,32.94000000000001,7.039999999999999
5.059999999999999,157.98000000000002,261.0,1484.0497919432826,0.0649585168207213,60580.020000000004,914275.02,86480.0,0.96,11.02
50.0,300.0,771.0,88.92425598025636,0.1372395309590459,30566.05999999999,519676.02,27378.980000000003,0.0,11.0
50.05999999999999,664.06,541.02,692.4288680853243,0.0656158139857578,9991.02,1029621.02,78630.0,49.03999999999999,14.0
4.0,640.98,820.02,582.7660403824979,0.01,34229.979999999996,862379.96,36182.0,50.0,8.96
51.019999999999996,998.0,949.94,1047.952460616969,0.0362847658604341,17630.019999999997,910177.98,9822.02,56.980000000000004,11.98
50.980000000000004,61.0,664.96,880.5801959394425,0.1713005607158773,18595.019999999997,725897.98,38485.979999999996,12.96,13.04
51.980000000000004,905.04,933.06,588.4994638553529,0.03999999999999999,31741.0,642930.98,83483.03999999998,37.03999999999999,2.0599999999999987
3.0,308.96000000000004,785.98,901.5440000764771,0.18101271436331895,55187.04000000001,588737.96,1409.02,19.0,12.02
2.9800000000000004,153.92000000000007,420.98,1154.5684186984483,0.027621435063002304,8061.0,49477.0,2776.040000000001,32.980000000000004,0.94
49.980000000000004,939.0,950.02,379.6791485531749,0.1875913127444892,64422.979999999996,339974.0,21535.05999999999,43.0,8.02
49.980000000000004,319.98,2.0199999999999996,1522.7776115214492,0.0,63294.06000000001,573581.96,65196.020000000004,53.0,11.98
4.02,413.03999999999996,326.02,453.560206097625,0.2254606427203371,63926.020000000004,773889.96,62258.04000000001,54.980000000000004,9.02
52.0,185.0,379.0,1126.3419529701239,0.24558534790312866,17140.980000000003,1022936.02,84157.05999999997,36.980000000000004,13.0
2.039999999999999,256.96000000000004,442.05999999999995,416.968114360674,0.0998435005205256,1096.02,386060.02,59258.93999999999,21.06000000000001,4.960000000000001
1.9599999999999997,640.0,900.02,1081.1400625306094,0.23891245130994226,10316.060000000001,594498.02,83693.0,34.03999999999999,4.0
4.059999999999999,354.98,405.94000000000005,800.4338953023955,0.09615444225294768,21019.960000000006,971271.02,91643.98000000001,13.0,4.98
3.9800000000000004,851.06,647.02,709.5507909437379,0.020000000000000004,10316.0,820047.0,75706.0,19.959999999999994,0.060000000000000005
3.0599999999999987,25.979999999999997,577.98,1168.7098059854484,0.11006661986222338,61719.95999999999,344351.98,14037.98,1.98,12.920000000000002
51.019999999999996,299.96000000000004,858.02,661.9971237599505,0.0,30414.0,821306.98,27893.039999999994,1.96,2.0599999999999987
4.059999999999999,841.96,981.02,863.4601141765521,0.058875050436331906,2771.0200000000004,29985.94000000001,37930.95999999999,30.020000000000003,5.98
4.0,583.02,989.0,1051.491063871342,0.009999999999999998,37405.95999999999,911602.0,48352.04000000001,16.979999999999997,12.0
1.96,254.96000000000004,279.05999999999995,402.793951040234,0.18742994675327365,9066.98,836188.98,66941.03999999998,51.980000000000004,12.0
1.0,993.02,945.98,1079.5113806043194,0.2029976974613263,10716.04,997708.96,97956.01999999999,30.959999999999994,2.039999999999999
0.98,145.01999999999998,882.98,941.411959948452,0.0,20726.019999999997,199888.0,28548.960000000006,45.0,1.94
50.0,73.97999999999999,561.0,359.3229608989419,0.08996088419178129,57645.93999999999,436841.04000000004,51048.95999999999,35.0,3.9800000000000004
1.0,427.98,475.02,566.123115861787,0.21750000822335047,56960.020000000004,611340.04,97204.98000000001,44.0,4.0
0.98,661.02,39.0,1089.3545599123045,0.02,60357.93999999999,605829.0,66905.96000000002,51.980000000000004,1.0
2.960000000000001,84.02000000000001,733.0,566.2113201435704,0.041902033015842104,31235.980000000003,195543.02000000002,47665.020000000004,45.980000000000004,1.0
5.059999999999999,961.06,717.04,289.3613880384836,0.0501832004832963,64098.020000000004,696202.98,5452.98,28.979999999999997,6.0
51.05999999999999,30.040000000000006,391.96000000000004,842.3307896074624,0.18135368007096592,1161.04,1019334.96,2632.0600000000013,61.980000000000004,2.960000000000001
51.980000000000004,20.0,5.960000000000001,698.4318107123108,0.16228582254819818,34262.95999999999,230501.95999999996,40668.0,0.019999999999999997,11.0
4.02,336.02,604.98,643.4679749684911,0.0012956757209301867,35614.020000000004,67437.94000000003,12858.0,24.0,10.98
50.96000000000001,614.02,100.97999999999999,771.6728622052133,0.2838166253954023,20093.0,534939.94,52879.979999999996,20.959999999999994,9.0
1.9999999999999998,336.98,301.0,858.7735741032056,0.045369523280581005,52310.020000000004,882507.96,95202.0,19.020000000000003,8.940000000000001
50.980000000000004,967.98,791.0,699.7790654620471,0.060000000000000005,2329.9799999999996,158692.95999999996,1659.98,15.04,5.079999999999998
49.980000000000004,331.0,587.02,497.5833568664156,0.01,47851.0,965721.0800000001,50151.95999999999,13.96,13.0
0.98,145.96000000000004,581.04,1120.7078605825413,0.12539364905157757,55325.0,672339.0,15954.939999999999,54.03999999999999,9.04
1.02,811.98,403.02,918.839820115254,0.4529755100391046,57652.93999999999,66126.0,38670.06000000001,20.0,13.059999999999999
51.0,956.96,565.94,1134.3009303107442,0.0379472237168932,65280.04000000001,770339.98,1922.96,21.979999999999997,11.02
5.0,158.05999999999995,677.98,1116.7516748026385,0.009999999999999997,62877.979999999996,490488.02,78672.92000000004,37.019999999999996,6.039999999999999
51.0,380.03999999999996,227.05999999999995,810.2102352376379,0.060000000000000005,50867.979999999996,162776.0,87186.01999999999,13.96,5.960000000000001
1.98,511.02,846.02,732.3029890345795,0.0502450009856447,61855.979999999996,964900.0,35568.95999999999,25.0,14.02
2.960000000000001,139.01999999999998,384.98,410.8294134345371,0.01,27818.960000000006,160810.95999999996,4890.040000000001,10.04,11.0
4.059999999999999,273.03999999999996,446.0,1439.8149853585599,0.03341902833207829,63511.0,316358.98,71591.96000000002,18.959999999999994,5.02
1.96,102.02000000000001,618.98,1970.700470777356,0.04,64704.979999999996,542300.98,41272.020000000004,2.960000000000001,0.019999999999999997
1.9999999999999998,769.02,912.04,935.2874125637544,0.49356390026795466,43499.0,350639.04000000004,88004.0,9.96,12.96
3.0199999999999996,65.0,432.9200000000001,204.36169387467132,0.0845387237052071,2723.959999999999,560591.02,49966.95999999999,39.980000000000004,6.960000000000001
50.019999999999996,280.02,932.98,895.6714562909092,0.013419590493430493,60360.020000000004,385326.98,14040.02,0.03,0.0
2.0,71.95999999999998,681.02,864.4479518349804,0.12838062746111392,8992.04,989802.0,42724.0,34.980000000000004,13.96
3.0599999999999987,127.0,84.06000000000003,471.63056073495704,0.0652747074704915,63230.979999999996,328443.0,67840.0,39.019999999999996,12.0
1.9999999999999998,916.02,177.96000000000004,1259.8800111606672,0.1447544511832584,45480.919999999984,973858.0,43316.0,30.979999999999997,4.960000000000001
0.98,354.98,531.96,1290.1844550570945,0.0906447781373786,51786.979999999996,622323.02,66423.05999999997,52.019999999999996,8.0
1.9999999999999998,318.03999999999996,336.0,1309.9149061460384,0.1764538578156208,64235.0,383556.02,71548.92000000004,15.96,5.940000000000001
3.0199999999999996,314.98,175.03999999999996,1010.355897821112,0.197679369010487,42549.95999999999,90814.96000000002,20605.920000000013,61.980000000000004,9.920000000000002
52.0,36.05999999999999,277.98,496.0252493206823,0.07048929382595182,53934.93999999999,656986.04,5507.0,61.980000000000004,11.02
4.960000000000001,297.03999999999996,566.02,635.6100932092261,0.1495911659448314,59036.04000000001,395215.04000000004,58842.04000000001,6.059999999999999,9.02
4.0,11.0,163.98000000000002,761.5874881176167,0.2828358877131834,27050.960000000006,637546.98,50186.020000000004,11.059999999999999,2.9800000000000004
52.0,958.04,48.019999999999996,440.0420833461205,0.1051893938749553,9625.0,254599.08000000007,63044.020000000004,55.0,7.960000000000001
2.0199999999999996,964.98,702.98,1010.8645395785366,0.1174384459599984,6027.02,1028806.0,51224.93999999999,2.9800000000000004,11.04
2.960000000000001,129.03999999999996,651.0,994.8492094577718,0.013863534728701193,1031.96,730841.02,82806.03999999998,14.0,5.039999999999999
52.019999999999996,622.02,724.94,1092.683503631446,0.01,58542.979999999996,732483.9199999999,26914.019999999997,45.980000000000004,12.98
50.019999999999996,316.98,637.94,709.4898349394218,0.0824611015398052,18800.019999999997,960749.98,77681.96000000002,30.0,12.04
1.08,0.96,418.0,775.5431519541953,0.11275059793523479,11982.96,7904.080000000002,58745.919999999984,4.960000000000001,1.04
50.0,310.0,110.02000000000001,894.4318922663406,0.0560057012070389,59901.020000000004,1034729.0,17600.960000000006,41.90000000000002,13.02
4.960000000000001,197.0,760.98,1348.3242948849088,0.1386937899965005,28991.94000000001,982026.98,95148.98000000001,38.019999999999996,6.0
4.960000000000001,555.0,476.0,762.4860809057354,0.019999999999999997,49244.979999999996,646483.98,94593.94000000003,27.959999999999994,4.960000000000001
4.02,792.04,940.96,587.9810709442281,0.009060301285840499,1750.98,340822.0,77701.98000000001,57.019999999999996,11.98
3.0,570.02,190.03999999999996,992.0800774893103,0.20774063328595233,8096.02,463723.0,21310.0,49.0,9.96
1.9999999999999998,441.0,666.02,351.2002537771994,0.0315188380116098,348.0,811440.96,1767.0,55.980000000000004,8.04
49.980000000000004,271.05999999999995,790.02,1054.0791263068377,0.18057930647238662,25575.019999999997,175231.04000000004,71544.01999999999,2.0,13.04
49.96000000000001,219.03999999999996,335.96000000000004,463.1377871444976,0.02,63617.95999999999,296751.0,13306.0,11.04,12.96
3.960000000000001,928.04,126.0,649.3374476476341,0.31059461718602294,43852.979999999996,161297.97999999998,95347.94000000003,9.96,5.0
1.06,205.0,571.98,816.8208860436364,0.047291847322816105,41834.0,355431.02,18715.980000000003,11.02,3.960000000000001
3.0199999999999996,601.0,992.02,681.0213439470637,0.01,20797.0,901448.02,5029.040000000001,47.0,0.05
50.96000000000001,936.0,107.97999999999999,590.5413400725173,0.267739283895765,19744.019999999997,565273.04,11940.04,61.0,11.04
3.9800000000000004,371.02,111.0,1099.1281266483602,0.1013240363030856,55919.06000000001,10566.98,62458.0,18.020000000000003,12.96
3.0,867.98,64.02000000000001,887.2758400530121,0.0,13766.04,384467.04000000004,56950.95999999999,50.019999999999996,13.0
1.96,287.0,596.98,312.95342859306,0.0,46889.0,56730.979999999996,44398.0,17.979999999999997,7.0
5.0,908.02,972.0,923.2486568727652,0.11150451057562609,37743.979999999996,234295.0,50065.06000000001,54.019999999999996,11.96
50.0,323.03999999999996,374.0,745.3337008542749,0.15152184242666206,527.0,340525.98,87594.98000000001,33.019999999999996,6.02
1.0,530.06,818.06,731.6136055348013,0.2509878450079134,29362.980000000003,409579.02,97426.0,32.019999999999996,4.039999999999999
1.9799999999999998,730.02,632.02,981.917056198216,0.14849922757030817,62251.020000000004,168156.95999999996,1081.0,23.0,0.04
52.05999999999999,623.98,619.06,1050.3242687465724,0.0,62525.979999999996,519790.02,37823.0,37.05999999999999,5.0
4.0,576.02,585.06,1250.5072260710328,0.035440897817890504,65060.04000000001,849228.02,39029.0,47.03999999999999,1.02
5.039999999999999,196.94000000000005,850.04,931.5921166330069,0.0407500682365643,61255.0,212650.02000000002,69538.03999999998,46.980000000000004,13.02
52.019999999999996,539.0,436.98,455.0283819056836,0.0,2260.9799999999996,793338.94,91686.01999999999,40.079999999999984,10.98
51.03999999999999,745.02,516.0,2055.6616648011513,0.1417478327077095,62219.979999999996,651809.04,95063.96000000002,48.019999999999996,1.0
4.039999999999999,649.04,301.0,626.654847553747,0.039010302321498894,17046.05999999999,961918.98,10249.0,35.980000000000004,14.02
4.0,11.04,646.02,547.8625391383678,0.0,38961.020000000004,623756.02,55421.020000000004,15.02,11.0
49.96000000000001,719.98,823.0,750.1935545869547,0.014288917247334894,56309.0,752913.04,11231.96,1.96,1.02
5.02,722.02,295.0,1143.1910179261172,0.01,15523.04,457291.04000000004,9404.98,45.96000000000001,7.039999999999999
51.980000000000004,50.0,259.03999999999996,833.9113427851939,0.051810089422309205,62965.95999999999,12204.0,59820.04000000001,22.959999999999994,11.98
4.98,899.98,941.94,784.1515986275692,0.5579220612486674,14440.02,848352.02,99919.98000000001,55.96000000000001,13.98
51.96000000000001,616.98,196.01999999999998,595.1737327179139,0.0410886653961506,60683.979999999996,451090.02,84483.0,4.960000000000001,10.98
4.98,10.98,377.02,384.3715195656528,0.09703600610266969,1258.04,101131.0,91044.0,6.98,0.01
0.96,503.98,482.05999999999995,1027.9768229142414,0.020000000000000004,10564.98,968124.96,98984.05999999997,6.0,1.0
1.96,364.0,854.96,706.2771788699506,0.0,9001.96,723703.94,32577.980000000003,0.02,5.0
50.980000000000004,146.01999999999998,117.02000000000001,968.7526224207528,0.009999999999999997,61096.95999999999,384473.98,5376.0,43.0,9.04
3.9800000000000004,461.02,103.0,636.0569677135308,0.011588525047167801,61077.020000000004,594003.02,47837.020000000004,38.019999999999996,6.98
51.0,257.98,668.98,948.8694716793808,0.0,37486.0,390658.98,58216.020000000004,26.959999999999994,2.039999999999999
52.0,300.94000000000005,928.0,658.1045732951071,0.08080099924140649,9340.96,1005198.98,82257.05999999997,17.979999999999997,8.02
3.0,63.980000000000004,516.98,786.4005071612986,0.1132346558055729,32371.019999999997,108805.96000000002,43815.979999999996,23.020000000000003,2.0199999999999996
52.019999999999996,465.02,906.96,508.50437327529755,0.06231903518878141,62623.020000000004,857398.04,81448.03999999998,27.979999999999997,10.98
51.980000000000004,892.06,186.96000000000004,623.0672106402731,0.09178875625462009,61537.04000000001,492491.98,6956.02,0.96,9.059999999999999
4.039999999999999,540.98,182.0,460.709912251721,0.046408482025781794,12962.02,642479.96,74855.98000000001,28.06000000000001,14.0
51.03999999999999,910.98,526.98,593.872040725797,0.022427478277632293,38204.0,743470.02,98829.98000000001,29.06000000000001,3.0
51.980000000000004,867.0,472.98,1359.9243658421874,0.02260900658074949,62422.020000000004,898341.98,51143.020000000004,18.0,13.02
4.960000000000001,646.96,556.98,982.562326139768,0.0720395307778955,23071.019999999997,791391.96,65564.01999999999,39.019999999999996,0.03
0.9199999999999999,20.979999999999997,867.94,652.4916524205746,0.0949630990421305,55187.0,258307.95999999996,80841.0,21.979999999999997,6.02
0.94,962.02,451.94000000000005,1057.7941373368917,0.0346247598444011,25412.019999999997,599066.98,74452.0,15.98,0.019999999999999997
52.0,869.94,832.04,708.170242643347,0.06031264443050401,39143.979999999996,963812.98,95638.98000000001,8.04,5.02
0.96,330.96000000000004,278.0,804.2932492041136,0.029965371187533105,57647.0,368921.0,64443.0,27.040000000000006,3.0599999999999987
50.0,24.979999999999997,21.979999999999997,1343.6021305413958,0.0,60025.020000000004,104508.96000000002,24399.0,2.0799999999999983,13.96
4.0,117.97999999999999,107.95999999999998,1075.2145484076327,0.0692271269702431,27168.019999999997,376606.0,81697.03999999998,25.0,4.0
4.02,219.01999999999998,988.96,705.158717677832,0.030000000000000006,64018.020000000004,943042.04,39310.020000000004,23.919999999999987,9.02
49.980000000000004,695.02,507.98,1031.1351343913198,0.0987197863128681,37813.020000000004,1039785.96,1083.02,12.0,0.94
4.0,689.0,960.94,935.1766666003964,0.03,13263.04,486649.04000000004,93249.94000000003,41.019999999999996,7.0
2.039999999999999,407.0,871.0,894.3038417450215,0.0,41798.04000000001,141753.02000000002,25835.980000000003,57.980000000000004,4.98
1.9799999999999998,911.94,599.04,583.8121827227696,0.012431699373596894,16801.0,780975.0,18472.960000000006,44.05999999999999,11.0
4.0,268.96000000000004,139.98000000000002,974.5136879156668,0.03,10511.02,730493.04,71302.01999999999,60.980000000000004,10.059999999999999
0.96,424.02,631.04,843.3230401890081,0.12161720939335718,63662.95999999999,218811.04000000004,33065.0,9.96,4.98
1.9399999999999997,63.019999999999996,747.94,834.1208200929052,0.1435450148976873,63989.95999999999,896165.02,43770.0,54.980000000000004,10.96
2.039999999999999,462.0,984.98,1055.1943003346753,0.1069332205115553,20569.960000000006,495339.0,33542.0,40.019999999999996,1.04
5.0,972.98,967.0,362.06243930667887,0.04523201151503199,65119.0,683549.98,68377.01999999999,16.040000000000006,4.02
1.98,972.06,456.96000000000004,552.7349326963745,0.1252077010120369,40404.979999999996,617829.98,41277.979999999996,56.980000000000004,8.04
3.0199999999999996,333.02,909.04,775.0259566684603,0.19822984251367284,5939.02,115063.98000000001,76701.0,62.0,0.0
4.0,726.02,733.96,1203.8934790879875,0.0,19978.019999999997,833054.04,23946.980000000003,18.020000000000003,4.0
1.02,394.0,430.96000000000004,1022.8978438731696,0.0430656936471009,45955.979999999996,864281.94,59331.020000000004,33.019999999999996,8.0
2.0599999999999987,958.02,903.0,622.2471304361209,0.09805116087945341,50574.0,407649.95999999996,74797.0,57.019999999999996,6.02
3.0199999999999996,58.980000000000004,979.02,483.06160020827764,0.29231125392334717,60719.95999999999,89406.98000000001,71854.98000000001,1.98,4.02
3.9800000000000004,113.0,861.0,515.1527019822709,0.0,42037.080000000016,265952.95999999996,38623.06000000001,1.9799999999999998,10.0
50.96000000000001,771.98,923.06,741.775179867204,0.1276739433551725,25463.94000000001,62597.979999999996,36213.020000000004,15.96,10.920000000000002
1.9999999999999998,572.96,246.96000000000004,1794.0828887392877,0.0564025596258162,64213.0,135668.97999999998,71062.94000000003,39.019999999999996,14.0
51.03999999999999,106.97999999999999,638.02,847.91531860463,0.0,13312.0,1029292.98,17694.0,19.040000000000006,3.0
4.960000000000001,84.97999999999999,953.0,856.9182631190263,0.23218198001833357,41793.020000000004,533292.0,27724.0,60.019999999999996,6.039999999999999
49.980000000000004,925.04,487.98,210.22130175590652,0.01,60811.93999999999,147048.95999999996,10002.98,12.98,5.0
3.960000000000001,977.04,201.03999999999996,945.3539815836814,0.2046387143052252,43627.04000000001,510571.0,9639.04,47.0,2.039999999999999
