session_establishment_rate,session_modification_rate,session_deletion_rate,pfcp_message_type,sequence_number,average_latency_ms,packet_loss_rate,jitter_ms,bandwidth_utilization,slice_type_encoded,qos_flow_identifier,pdu_session_type,dnn_encoded,protocol_version,message_length,node_type_encoded,encryption_strength,authentication_method,certificate_validity,peak_hour_indicator,weekend_indicator,geographic_region,cpu_utilization,memory_utilization,network_congestion_level,handover_success_rate,beam_management_efficiency,massive_mimo_gain,carrier_aggregation_bands,inter_arrival_time,burst_size,flow_duration,throughput_latency_ratio,efficiency_score,anomaly_score,time_since_last_session,session_frequency,periodic_pattern_strength,user_experience_quality,network_reliability_score,service_availability,edge_processing_delay,cloud_offload_ratio,mec_utilization,attack_type,label
0.0,0.0,0.0,1,784.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_missing_equivalent,0
0.0,0.0,0.0,1,627.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.001,0.0,0.0,1.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,0
0.0,0.0,0.0,1,438.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_missing_equivalent,0
1357.2617404358089,6929.851780311753,972.1991233796102,142,84915.0,339.12129915749335,0.3022013142046696,83.77895015959746,99.1052267602133,1.0,51.0,1,8.0,2.0,9535.0,5.0,128,9.0,152.0,1,0,2.0,98.7382360893774,95.49694248853291,4.0,0.6379262224555631,0.5633808959535329,15.734126368201132,5.0,0.07536513514307733,1042.7791726575533,2884.3092858602017,4.002289870343634,0.6322182293274485,0.9747647217875479,0.18842331456987124,142.81646572392452,0.9696195418087196,1.465315551323839,0.5022829563537139,0.9525905663627119,45.333548437557624,0.8582438054069922,0.8424922308220476,Stress_cpu_overload,2
0.0,0.0,0.0,1,466.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.001,0.0,0.0,1.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,0
0.0,0.0,0.0,1,687.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,0
1711.8962622977476,594.691046966401,726.1881624002968,241,47450.0,341.7969966787418,0.16837721556824814,45.42695274163124,87.28098234962353,1.0,53.0,2,9.0,1.0,7141.0,6.0,256,4.0,171.0,1,1,17.0,89.22221543700053,93.82247502068213,4.0,0.199189267623458,0.24670254492892435,10.161282010023356,4.0,0.08323037545028066,225.0,3504.1581390496813,5.008517567247014,0.17385434951677475,0.7844443087400106,0.7321433564051263,98.92879935886396,0.8993526307558214,1.4053222463566983,0.5049741248470927,0.90748006614398,20.241069280589706,0.9171788707741191,0.9123467960196401,Stress_cascade_failure,0
0.0,0.0,0.0,1,678.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,3600.0,0.0,0.0,1.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,1
10000.0,0.0,0.0,1,1075.0,1000.0,0.0,0.0,99.999,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_extreme_values,0
1552.7353152102767,465.31025516450563,1079.3010648618001,125,60007.0,489.6621918271641,0.15551967334040062,56.547761968157566,92.26929547112704,2.0,7.0,0,13.0,2.0,49441.0,4.0,512,1.0,333.0,1,1,2.0,99.45516112902112,97.32323413608206,4.0,0.7984593456967342,0.4707044508724443,11.139954026601607,4.0,0.009502916267421245,798.0,5735.474191039337,3.1710337067607317,0.7367328128977474,0.9891032225804224,0.6226301879598884,115.65688251649226,0.8346555526485795,2.0534254823744376,0.7303813959780006,0.9118015882850468,38.265265516384204,0.9539382145627158,0.8546218451604181,Stress_buffer_overflow,2
524.6511701668345,727.8671388300012,1362.809484503517,93,14968.0,4880.088874494088,0.4603911158030237,751.8509503944025,99.89271390735021,0.0,51.0,0,18.0,2.0,4565.0,6.0,256,4.0,200.0,1,0,2.0,96.6320064297054,98.01831663868148,4.0,0.7936143757156131,0.6345054977918434,5.8062959812812736,6.0,0.05349786866798653,367.0,1400.0260664970922,0.10750852774606987,0.7927629378612008,0.9326401285941079,0.563208471612039,162.17999138093927,0.9336175541299216,1.8529111953911064,0.573516730417261,0.9020622032371254,45.26791707750871,0.8339322912954249,0.9334898822446148,Stress_network_saturation,2
0.0,0.0,0.0,1,270.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,3600.0,0.0,0.0,1.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,0
1000.0,0.0,0.0,1,442.0,0.1,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_correlation_breaks,0
736.4218021949277,707.9545820068452,927.9445213417451,113,3376.0,5876.24228586166,0.5762842453906409,1608.5783226767542,98.7051561704571,0.0,26.0,1,9.0,1.0,5918.0,4.0,128,8.0,92.0,1,0,6.0,87.31520730021438,98.61938106232786,3.0,0.6496934133392095,0.5793161525138688,18.6206606167123,6.0,0.08892524183799948,460.0,1720.7429867902085,0.12532189218384873,0.64128089826564,0.7463041460042876,0.6762521441646155,110.04315712279696,0.8923423942946856,1.6901852789983056,0.7159341697121286,0.9352849939977649,35.96439217226728,0.9313987147090861,0.8574945141607281,Stress_network_saturation,4
10039.744649460308,313.5013209702228,1227.3770638398337,17,83566.0,206.96023038795485,0.37619580231576644,49.83928689521615,92.00776122405613,3.0,54.0,1,0.0,1.0,65191.891880753916,6.0,128,3.0,94.0,1,1,0.0,85.33915466466156,96.96656688771569,4.0,0.7374462158719071,0.6625274222603219,18.28779779953394,3.0,0.0077955513629177214,458.0,3372.979825171256,48.51050190000477,0.6785077534552617,0.7067830932932313,0.5436899344345627,73.00180999310068,0.9999025657342151,1.5371123377303293,0.7423401918390373,0.9591431223149851,7.277046905349189,0.8392163642049906,0.9188528757741641,Stress_memory_exhaustion,2
0.0,0.0,0.0,1,325.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,3600.0,0.0,0.0,1.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,1
0.0,0.0,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_missing_equivalent,1
10000.0,0.0,0.0,1,593.0,0.001,0.0,0.0,99.999,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0,0.9980000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_extreme_values,1
1000.0,0.0,0.0,1,350.0,0.1,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_correlation_breaks,1
1186.2039934517097,253.18030713851323,836.1531726742322,14,30418.0,168.29831295594266,0.48680766361708405,63.862418307460416,92.59021960872965,2.0,29.0,0,2.0,2.0,3599.0,6.0,512,7.0,320.0,1,0,12.0,88.31509277234827,89.7193976580773,4.0,0.20847764302988925,0.2597057469304078,9.882314896550106,4.0,0.08582235773999887,396.0,810.5069104140129,7.048222722008126,0.19302990751647794,0.7663018554469653,0.4870307210319065,64.83953033511088,0.9243852405588145,1.4803131170473867,0.7714926643322031,0.8458281635871006,9.063932869625507,0.879717389149885,0.838519154151703,Stress_cascade_failure,0
0.0,0.0,0.0,1,1209.0,0.0,0.0,0.0,100.0,0.0,1.0,0,0.0,255.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Edge_Case_boundary_conditions,0
1000.0,0.0,0.0,1,140.0,0.1,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_correlation_breaks,0
1000.0,0.0,0.0,1,452.0,0.1,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_correlation_breaks,0
590.8967557567594,566.3524909147498,1045.5960832548158,158,53961.0,87.97298635535245,0.377737984109187,89.91368350958673,86.85112397774517,4.0,33.0,0,1.0,1.0,9075.0,1.0,128,4.0,271.0,1,1,19.0,88.55102117806081,92.981698035356,4.0,0.3753549801466859,0.15196266800512997,12.177528633786963,4.0,0.0907706017942064,395.0,2736.59261273271,6.716797738000263,0.32600001916383897,0.7710204235612161,0.27880928114946457,104.70535962401372,0.9619577064089623,1.8184458736083107,0.6275070496381734,0.8582737473219137,34.89547601890113,0.807961223858733,0.9102544167158025,Stress_cascade_failure,3
99.91929616717725,0.0,0.0,1,681.0,19.380260474495053,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.155725140984237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_multi_modal,0
1085.7825188270106,509.27559075832335,997.440707043197,29,5734.0,322.85325450849444,0.10328116114103275,41.40371052431416,96.39201581562978,0.0,59.0,0,18.0,2.0,2951.0,1.0,512,5.0,207.0,1,0,10.0,86.7514438833766,89.407261055267,3.0,0.5748829651999892,0.3902998559792298,14.080233454697543,6.0,0.0006310218217446766,325.0,1539.9309089511273,3.3630837033995054,0.554141278736935,0.7350288776675319,0.00988620644512698,9754.171130993785,0.9589734066269484,1.1528691531956405,0.6884906521231945,0.907757163930112,13.207351228305953,0.9008065177526872,0.9454317179586532,Stress_race_condition,4
0.0,0.0,0.0,1,1291.0,0.0,0.0,0.0,100.0,0.0,1.0,0,0.0,0.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Edge_Case_boundary_conditions,0
0.0,0.0,0.0,1,291.0,0.0,0.0,0.0,100.0,0.0,1.0,0,0.0,0.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Edge_Case_boundary_conditions,1
0.0,0.0,0.0,1,387.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.001,0.0,0.0,1.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,0
100.44661510578155,0.0,0.0,1,946.0,20.81544861546519,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.825580123752559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_multi_modal,0
0.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,3600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,1
599.3301687903439,683.0999998169414,837.3336468894581,77,96460.0,211.98499710283193,0.3770622714910946,15.926578432856726,98.32967973109703,1.0,41.0,1,0.0,3.0,47846.0,6.0,512,8.0,361.0,1,0,6.0,98.31842919332553,88.59101786561222,3.0,0.6441239882619206,0.5923749172145995,13.377818534190974,6.0,0.06502461526126488,1435.0,5415.828050983835,2.827229176504479,0.6333650547291156,0.9663685838665106,0.6959620202582592,175.85018585630505,0.8706077506030765,2.5577064081762266,0.5164724597401249,0.9617646655083393,37.87962919632457,0.901734089340872,0.9917460397797042,Stress_buffer_overflow,4
9.022295974714481,0.0,0.0,1,1394.0,0.9016834646010019,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.00605681363679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_multi_modal,0
9.012191939528376,0.0,0.0,1,520.0,1.2675479422415392,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.109941674940645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_multi_modal,1
1631.612646869032,470.1495394913393,456.8450136897769,221,89795.0,183.52066547167834,0.1701791779068283,62.25780811644334,90.31117441441377,2.0,9.0,0,6.0,2.0,8878.0,3.0,512,8.0,348.0,1,1,8.0,84.60745332682328,92.5875865201671,3.0,0.6796509359166802,0.6987759245696942,14.869829687936438,6.0,0.0001611133472170836,254.0,1523.2605753439652,8.890620806520719,0.6138007421449087,0.6921490665364655,0.001857096169741755,6003.110851033411,0.8531500062302335,1.2163026994735224,0.682196568533051,0.9559078719301993,46.26768569296213,0.9738362666882149,0.9176851269352505,Stress_race_condition,3
0.0,0.0,0.0,1,1465.0,0.0,0.0,0.0,100.0,0.0,1.0,0,0.0,0.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_boundary_conditions,0
0.0,0.0,0.0,1,813.0,0.0,0.0,0.0,100.0,0.0,1.0,0,0.0,0.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_boundary_conditions,1
107.70806028203187,0.0,0.0,1,430.0,17.80915266868529,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.047904820953119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_multi_modal,1
10000.0,0.0,0.0,1,903.0,1000.0,0.0,0.0,99.999,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.9980000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_extreme_values,1
0.0,0.0,0.0,1,580.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_missing_equivalent,1
0.0,0.0,0.0,1,1346.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,255.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Edge_Case_boundary_conditions,0
7109.516065168182,579.9187656185006,885.2369360390085,1,12124.0,78.62421832743345,0.1157792004689473,48.58206298668887,98.34921763954884,0.0,60.0,0,17.0,3.0,44663.87926163647,3.0,512,4.0,327.0,1,1,15.0,85.62864467180924,98.56133293843993,3.0,0.7270143105632403,0.3019227624224077,7.292171152775448,3.0,0.036900361530967124,150.0,1273.5130466439348,90.42399678379428,0.7150128865665067,0.7125728934361848,0.5541255250691202,144.02917477049823,0.8032908190570082,2.0372961878856346,0.7307004393744236,0.9025270534028007,22.265103621526503,0.8516186301715211,0.8076011312451752,Stress_memory_exhaustion,3
0.0,0.0,0.0,1,407.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_missing_equivalent,0
0.0,0.0,0.0,1,842.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_missing_equivalent,1
1000.0,0.0,0.0,1,432.0,0.1,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_correlation_breaks,1
3354.479436310001,538.9017022255987,1416.9557116923647,165,63602.0,332.70528876026293,0.12297341451153221,15.305936839979514,93.16059836745856,3.0,57.0,0,6.0,3.0,9698.825269226183,3.0,128,9.0,278.0,1,0,9.0,90.96160712300997,96.09332135503678,4.0,0.6196269390915146,0.3504245126673948,9.593550467299305,5.0,0.010262013118996764,70.0,1969.012974877828,10.082434964618594,0.5772481641036229,0.8192321424601994,0.08043501364485282,81.67723722317504,0.8026009439488113,1.6938531619461956,0.7985314496475091,0.9462306988410754,46.69671994308136,0.8492926958259245,0.9415335670812478,Stress_memory_exhaustion,0
0.0,0.0,0.0,1,576.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.001,0.0,0.0,1.0,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,1
1000.0,0.0,0.0,1,272.0,0.1,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_correlation_breaks,1
1000.0,0.0,0.0,1,341.0,0.1,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_correlation_breaks,1
0.0,0.0,0.0,1,705.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,50.0,0.0,128,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,3600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edge_Case_temporal_anomalies,0
